URL,EXTRACTED VALUE
"/media/Dados/bases/SWDE/camera/camera-compsource/0208.htm",AC Power Adapter
"/media/Dados/bases/SWDE/camera/camera-compsource/0423.htm",50
"/media/Dados/bases/SWDE/camera/camera-compsource/0122.htm",ISO 100
"/media/Dados/bases/SWDE/camera/camera-compsource/0111.htm",ISO Auto
"/media/Dados/bases/SWDE/camera/camera-compsource/0307.htm",ISO 100
"/media/Dados/bases/SWDE/camera/camera-compsource/0103.htm",Night portrait
"/media/Dados/bases/SWDE/camera/camera-compsource/0328.htm",ISO 100
"/media/Dados/bases/SWDE/camera/camera-compsource/0096.htm",USB Cable
"/media/Dados/bases/SWDE/camera/camera-compsource/0058.htm",ISO 100
"/media/Dados/bases/SWDE/camera/camera-compsource/0220.htm",Battery Charger BC-45W
"/media/Dados/bases/SWDE/camera/camera-compsource/0194.htm",ISO 100
"/media/Dados/bases/SWDE/camera/camera-compsource/0289.htm",Battery Charger CB-2LZ
"/media/Dados/bases/SWDE/camera/camera-compsource/0112.htm",ISO 100
"/media/Dados/bases/SWDE/camera/camera-compsource/0422.htm",50
"/media/Dados/bases/SWDE/camera/camera-compsource/0125.htm",Sports
"/media/Dados/bases/SWDE/camera/camera-compsource/0068.htm",ISO 100
"/media/Dados/bases/SWDE/camera/camera-compsource/0342.htm",USB Cable
"/media/Dados/bases/SWDE/camera/camera-compsource/0338.htm",ISO 100
"/media/Dados/bases/SWDE/camera/camera-compsource/0128.htm",Sports
