URL,EXTRACTED VALUE
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0163.htm",66.7
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0361.htm",66.7
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0401.htm",83.3
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0185.htm",50.0
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0054.htm",100.0
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0219.htm",50.0
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0324.htm",50.0
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0048.htm",100.0
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0105.htm",33.3
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0013.htm",100.0
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0321.htm",100.0
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0304.htm",50.0
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0384.htm",66.7
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0201.htm",33.3
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0206.htm",83.3
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0063.htm",100.0
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0215.htm",100.0
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0026.htm",50.0
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0373.htm",83.3
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0323.htm",50.0
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0411.htm",83.3
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0127.htm",83.3
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0311.htm",66.7
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0250.htm",66.7
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0197.htm",66.7
"/media/Dados/bases/SWDE/nbaplayer/nbaplayer-slam/0205.htm",83.3
